date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country
2014-06-26 00:00:00,350000.0,3.0,2.25,1780,16290,2.0,0,0,4,1780,0,1987,0,15617 160th Ct SE,Renton,WA 98058,USA
2014-06-26 00:00:00,826000.0,4.0,2.5,3060,7140,2.0,0,0,3,3060,0,2006,0,2401 NE Daphne St,Issaquah,WA 98029,USA
2014-06-26 00:00:00,225000.0,3.0,2.0,1700,11475,1.0,0,0,5,970,730,1945,0,238 SW 132nd St,Burien,WA 98146,USA
2014-06-26 00:00:00,235867.0,4.0,2.0,1330,5926,1.0,0,0,4,1330,0,1942,1982,2109 NE 8th St,Renton,WA 98056,USA
2014-06-26 00:00:00,399000.0,4.0,3.0,3060,5000,2.0,0,0,3,3060,0,2001,0,16126 SE 249th Pl,Covington,WA 98042,USA
2014-06-26 00:00:00,177500.0,3.0,1.5,1220,6000,1.0,0,0,3,1220,0,1968,1997,472-598 Lind Ave NW,Renton,WA 98057,USA
2014-06-26 00:00:00,224000.0,4.0,1.5,1600,9289,1.0,0,0,4,1600,0,1959,0,214-220 N St NE,Auburn,WA 98002,USA
2014-06-26 00:00:00,302000.0,4.0,1.75,1530,17664,1.5,0,0,3,1530,0,1968,1997,16411 139th Pl SE,Renton,WA 98058,USA
2014-06-26 00:00:00,760000.0,3.0,2.5,1980,13964,1.0,0,0,5,1980,0,1959,0,4201-4213 Island Crest Way,Mercer Island,WA 98040,USA
2014-06-26 00:00:00,460000.0,3.0,2.5,1730,8490,1.0,0,0,3,1210,520,1969,2010,9037 NE 132nd Pl,Kirkland,WA 98034,USA
2014-06-26 00:00:00,415000.0,3.0,1.0,1170,6700,1.0,0,0,3,1170,0,1957,2000,3510 NE 115th St,Seattle,WA 98125,USA
2014-06-26 00:00:00,669000.0,2.0,1.75,1950,10766,1.0,0,3,4,1160,790,1952,0,3533 SW 171st St,Burien,WA 98166,USA
2014-06-26 00:00:00,254600.0,3.0,2.0,1470,20000,1.0,0,0,4,1470,0,1968,0,19627 SE Auburn-Black Diamond Rd,Auburn,WA 98092,USA
2014-06-26 00:00:00,357250.0,3.0,1.5,1400,8840,1.0,0,0,4,1400,0,1952,0,1721 NE 136th St,Seattle,WA 98125,USA
2014-06-26 00:00:00,910000.0,4.0,3.5,4040,50479,2.0,0,0,3,4040,0,1987,2000,13417 218th Ave NE,Woodinville,WA 98077,USA
2014-06-26 00:00:00,725000.0,6.0,3.0,3110,5000,1.5,0,0,5,1810,1300,1921,0,812 N 47th St,Seattle,WA 98103,USA
2014-06-26 00:00:00,670000.0,3.0,1.5,1490,4400,1.5,0,0,4,1490,0,1906,1990,933 32nd Ave,Seattle,WA 98122,USA
2014-06-26 00:00:00,440000.0,4.0,1.5,1770,5750,2.0,0,0,3,1770,0,1947,2012,4527 48th Ave SW,Seattle,WA 98116,USA
2014-06-26 00:00:00,1025000.0,4.0,3.5,3320,19850,1.0,0,2,4,2040,1280,1977,0,8434 W Mercer Way,Mercer Island,WA 98040,USA
2014-06-26 00:00:00,320000.0,2.0,1.0,950,5316,1.0,0,2,3,950,0,1948,1994,3743 Belvidere Ave SW,Seattle,WA 98126,USA
2014-06-26 00:00:00,310000.0,4.0,2.5,2430,5499,2.0,0,0,3,2430,0,2002,0,16218 163rd Pl SE,Covington,WA 98042,USA
2014-06-26 00:00:00,772650.0,4.0,2.5,2660,10800,1.0,0,0,3,2660,0,1955,2014,12345 SE 23rd Pl,Bellevue,WA 98005,USA
2014-06-26 00:00:00,669950.0,4.0,2.5,2670,11877,2.0,0,0,3,2670,0,1996,0,2522 227th Pl NE,Sammamish,WA 98074,USA
2014-06-26 00:00:00,690000.0,5.0,3.5,2720,7598,2.0,0,0,3,1860,860,1993,0,8921 42nd Ave NE,Seattle,WA 98115,USA
2014-06-26 00:00:00,385000.0,4.0,2.5,3200,22651,1.0,0,0,5,1610,1590,1970,0,23310 118th Pl SE,Kent,WA 98031,USA
2014-06-26 00:00:00,663000.0,3.0,2.5,2480,37843,1.5,1,3,4,2480,0,1974,0,7030 SW Maury Park Rd,Vashon,WA 98070,USA
2014-06-26 00:00:00,300000.0,3.0,2.25,1780,10395,1.0,0,0,3,1780,0,1967,2011,14229 SE 165th Pl,Renton,WA 98058,USA
2014-06-26 00:00:00,225500.0,2.0,1.75,1590,11276,1.0,0,0,4,1590,0,1972,0,936 Pike Pl NE,Auburn,WA 98002,USA
2014-06-26 00:00:00,320000.0,3.0,2.0,1550,34175,1.5,0,0,3,1550,0,1999,0,48115 SE Mt Si Rd,North Bend,WA 98045,USA
2014-06-26 00:00:00,775000.0,3.0,2.75,2850,14800,1.0,0,0,4,1920,930,1976,1992,4904 145th Ave SE,Bellevue,WA 98006,USA
2014-06-26 00:00:00,805000.0,3.0,2.75,2600,5875,1.5,0,2,5,1600,1000,1929,0,5710 SW Admiral Way,Seattle,WA 98116,USA
2014-06-26 00:00:00,252750.0,4.0,1.0,1230,7410,1.5,0,0,3,1230,0,1944,0,650 SW 137th St,Burien,WA 98166,USA
2014-06-26 00:00:00,254000.0,5.0,2.0,2080,16117,1.0,0,0,5,1740,340,1959,0,28830 34th Ave S,Auburn,WA 98001,USA
2014-06-26 00:00:00,620000.0,6.0,3.5,3600,6875,2.0,0,0,3,2740,860,2004,2003,6731 Silent Creek Ave SE,Snoqualmie,WA 98065,USA
2014-06-26 00:00:00,435000.0,4.0,2.75,2110,8751,1.0,0,0,3,1510,600,1962,2003,18447-18509 94th Ave NE,Bothell,WA 98011,USA
2014-06-26 00:00:00,460000.0,4.0,2.5,2550,19017,1.0,0,0,4,1300,1250,1961,2001,19259-19499 40th Pl NE,Lake Forest Park,WA 98155,USA
2014-06-26 00:00:00,268000.0,3.0,2.5,1650,6684,2.0,0,0,3,1650,0,1991,0,11813 SE 219th Pl,Kent,WA 98031,USA
2014-06-26 00:00:00,446000.0,2.0,1.5,1370,1221,2.0,0,0,3,1080,290,2008,0,207 20th Ave,Seattle,WA 98122,USA
2014-06-26 00:00:00,285000.0,2.0,1.0,1010,7200,1.0,0,0,3,1010,0,1975,0,18716 35th Ave NE,Lake Forest Park,WA 98155,USA
2014-06-26 00:00:00,530000.0,3.0,2.0,2330,26571,2.5,0,0,3,2330,0,1987,2000,13607 SE 10th St,Bellevue,WA 98005,USA
2014-06-26 00:00:00,402000.0,2.0,1.0,620,2475,1.0,0,0,5,620,0,1911,1984,5001-5099 11th Ave NW,Seattle,WA 98107,USA
2014-06-26 00:00:00,358000.0,3.0,1.5,2450,12497,1.0,0,0,4,2450,0,1967,0,7670 10th Ave NW,Snoqualmie,WA 98065,USA
2014-06-26 00:00:00,354950.0,4.0,2.75,2530,7350,1.0,0,0,5,1280,1250,1977,0,32148-32298 33rd Ave SW,Federal Way,WA 98023,USA
2014-06-26 00:00:00,405000.0,4.0,2.5,2220,4652,2.0,0,0,3,2220,0,2001,0,4839 NE 5th St,Renton,WA 98059,USA
2014-06-26 00:00:00,568000.0,4.0,1.75,2110,265716,1.0,0,0,4,2110,0,1979,0,5519 236th Ave NE,Redmond,WA 98053,USA
2014-06-26 00:00:00,575000.0,5.0,3.0,3690,49709,1.0,0,2,3,2690,1000,1960,2012,23444 10th Ave S,Des Moines,WA 98198,USA
2014-06-26 00:00:00,315000.0,4.0,2.5,1940,10200,1.0,0,0,4,1140,800,1977,0,20825 135th Ave SE,Kent,WA 98042,USA
2014-06-26 00:00:00,280927.0,4.0,2.25,2070,7350,2.0,0,0,4,2070,0,1977,0,26732 Carnaby Way,Kent,WA 98032,USA
2014-06-26 00:00:00,440000.0,4.0,2.5,2160,7826,1.0,0,0,4,1390,770,1976,1992,20111 47th Ave NE,Lake Forest Park,WA 98155,USA
2014-06-26 00:00:00,270000.0,4.0,2.25,2600,9900,1.0,0,0,3,1600,1000,1965,1993,7703 S 128th St,Seattle,WA 98178,USA
2014-06-26 00:00:00,755000.0,4.0,2.75,2880,4000,1.5,0,0,3,2100,780,1912,2000,2101 31st Ave S,Seattle,WA 98144,USA
2014-06-26 00:00:00,289659.0,4.0,2.25,2260,7200,2.0,0,0,4,2260,0,1984,0,21114-21120 119th Ave SE,Kent,WA 98031,USA
2014-06-26 00:00:00,555000.0,5.0,3.0,3640,6930,2.0,0,0,3,3640,0,2004,2003,24709 SE 278th St,Maple Valley,WA 98038,USA
2014-06-26 00:00:00,450000.0,3.0,1.5,1530,23660,1.0,0,0,3,1530,0,1952,2008,3210 NE 163rd St,Lake Forest Park,WA 98155,USA
2014-06-26 00:00:00,1145000.0,3.0,2.5,2490,4000,2.0,0,0,5,1670,820,1918,0,2407 4th Ave N,Seattle,WA 98109,USA
2014-06-26 00:00:00,495000.0,3.0,1.75,1440,11787,1.0,0,0,3,1440,0,1983,2009,22913 NE 20th Pl,Sammamish,WA 98074,USA
2014-06-26 00:00:00,1250000.0,3.0,3.0,3760,8500,2.5,0,3,4,3060,700,1910,0,5118 SW Waite St,Seattle,WA 98116,USA
2014-06-26 00:00:00,580000.0,4.0,1.75,1720,6975,1.0,0,0,3,1420,300,1975,0,4528 165th Ave NE,Redmond,WA 98052,USA
2014-06-26 00:00:00,560000.0,4.0,2.5,2480,16360,1.0,0,0,5,1510,970,1959,0,18500-18560 58th Ave NE,Kenmore,WA 98028,USA
2014-06-26 00:00:00,1080000.0,4.0,3.5,3990,5267,2.0,0,0,3,3990,0,2008,0,16141 SE 45th Pl,Bellevue,WA 98006,USA
2014-06-26 00:00:00,450000.0,2.0,1.75,840,3340,1.0,0,0,3,700,140,1912,1994,5516 2nd Ave NW,Seattle,WA 98107,USA
2014-06-26 00:00:00,815000.0,3.0,2.0,2270,11989,1.0,0,0,4,2270,0,1968,0,6600 mango St,Mercer Island,WA 98040,USA
2014-06-26 00:00:00,354000.0,4.0,2.5,2580,5476,2.0,0,0,3,2580,0,2005,0,10125 SE 220th Pl,Kent,WA 98031,USA
2014-06-26 00:00:00,279900.0,3.0,1.75,1580,6620,1.0,0,0,3,1580,0,1988,2000,2401 S 359th St,Federal Way,WA 98003,USA
2014-06-26 00:00:00,339000.0,2.0,1.0,950,7954,1.0,0,0,4,950,0,1941,1998,2016 S Pearl St,Seattle,WA 98108,USA
2014-06-26 00:00:00,1340000.0,4.0,3.5,3190,5040,2.0,0,3,3,2160,1030,2003,0,1120 33rd Ave S,Seattle,WA 98144,USA
2014-06-26 00:00:00,710000.0,3.0,3.25,3740,136915,2.5,0,0,3,3100,640,1990,2009,16469 Marine View Dr SW,Burien,WA 98166,USA
2014-06-26 00:00:00,815000.0,4.0,2.75,2620,4743,1.0,0,2,4,1310,1310,1949,1985,3311 NW 75th St,Seattle,WA 98117,USA
2014-06-26 00:00:00,800000.0,3.0,1.75,2080,75794,1.0,0,0,3,2080,0,1958,2004,11406 NE 112th St,Kirkland,WA 98033,USA
2014-06-26 00:00:00,638000.0,3.0,2.0,1660,3729,1.0,0,0,5,970,690,1922,1956,6318 SW Marguerite Ct,Seattle,WA 98116,USA
2014-06-26 00:00:00,475580.0,3.0,1.75,1520,11085,1.0,0,0,3,1520,0,1983,2009,20331 NE 40th Ct,Sammamish,WA 98074,USA
2014-06-26 00:00:00,243800.0,3.0,1.0,1140,27760,1.0,0,0,4,1140,0,1981,0,27529 SE High Point Way,Issaquah,WA 98027,USA
2014-06-26 00:00:00,600000.0,3.0,2.5,3240,8016,2.0,0,0,3,2910,330,2004,2003,35019 SE Curtis Dr,Snoqualmie,WA 98065,USA
2014-06-26 00:00:00,620000.0,3.0,2.0,2460,41343,1.0,0,0,4,2460,0,1988,0,23857 SE 98th Pl,Issaquah,WA 98027,USA
2014-06-26 00:00:00,750000.0,4.0,2.75,1750,5080,1.5,0,0,3,1750,0,1903,2005,1447 21st Ave,Seattle,WA 98122,USA
2014-06-26 00:00:00,626000.0,3.0,1.75,2430,5000,2.0,0,0,4,1760,670,1945,0,6723 12th Ave NW,Seattle,WA 98117,USA
2014-06-26 00:00:00,230000.0,3.0,1.0,1060,9946,1.0,0,0,4,1060,0,1956,0,17736 41st Ave S,SeaTac,WA 98188,USA
2014-06-26 00:00:00,537000.0,3.0,3.0,2410,7479,2.0,0,2,3,2410,0,1942,1988,3715 NE 153rd St,Lake Forest Park,WA 98155,USA
2014-06-26 00:00:00,210000.0,2.0,1.0,720,8040,1.0,0,0,3,720,0,1943,2002,15252 20th Ave SW,Burien,WA 98166,USA
2014-06-26 00:00:00,200500.0,3.0,1.75,1260,9346,1.0,0,0,4,1260,0,1963,0,11612 SE 258th St,Kent,WA 98030,USA
2014-06-26 00:00:00,253500.0,3.0,1.0,1640,12384,1.0,0,0,4,1090,550,1954,1979,2628 S 309th St,Federal Way,WA 98003,USA
2014-06-26 00:00:00,150000.0,3.0,1.0,1310,9612,1.0,0,0,3,960,350,1962,2003,34025 39th Ave S,Auburn,WA 98001,USA
2014-06-26 00:00:00,440000.0,3.0,1.5,2120,6290,1.0,0,0,4,1220,900,1949,1985,4231 Powell Pl S,Seattle,WA 98108,USA
2014-06-26 00:00:00,667000.0,3.0,1.75,3320,478288,1.5,0,3,4,2260,1060,1933,1982,40201 292nd Ave SE,Enumclaw,WA 98022,USA
2014-06-26 00:00:00,660000.0,3.0,1.0,1210,9622,1.0,0,1,3,1210,0,1955,2009,12016 SE 42nd St,Bellevue,WA 98006,USA
2014-06-26 00:00:00,695000.0,3.0,2.75,2590,12063,2.0,0,0,3,2590,0,1993,0,5633 165th Pl SE,Bellevue,WA 98006,USA
2014-06-26 00:00:00,440000.0,4.0,2.5,2250,7526,2.0,0,0,3,2250,0,1989,0,5120 NE 23rd St,Renton,WA 98059,USA
2014-06-26 00:00:00,1388000.0,4.0,3.0,4040,20001,1.0,0,0,3,2020,2020,1972,2001,3418 96th Ave NE,Clyde Hill,WA 98004,USA
2014-06-26 00:00:00,219500.0,3.0,1.0,1090,6710,1.5,0,0,5,1090,0,1912,0,116 J St SE,Auburn,WA 98002,USA
2014-06-26 00:00:00,220000.0,3.0,1.5,1660,15600,2.0,0,0,3,1660,0,1981,2013,38205 45th Ave S,Auburn,WA 98001,USA
2014-06-26 00:00:00,270000.0,2.0,1.0,1780,81021,1.0,0,3,4,1780,0,1954,1979,36816 55th Ave S,Auburn,WA 98001,USA
2014-06-26 00:00:00,900000.0,4.0,3.5,3370,5000,2.0,0,2,3,2470,900,2008,0,3460 38th Ave SW,Seattle,WA 98126,USA
2014-06-26 00:00:00,1990000.0,5.0,3.0,4480,5000,2.5,0,0,5,3420,1060,1902,0,923 14th Ave E,Seattle,WA 98112,USA
2014-06-26 00:00:00,800000.0,4.0,2.5,2990,16809,2.0,0,0,3,2990,0,1990,2009,19745 NE 127th Pl,Woodinville,WA 98077,USA
2014-06-26 00:00:00,365000.0,5.0,2.0,2280,19000,1.5,0,0,3,2280,0,1924,2011,14937 20th Ave SW,Burien,WA 98166,USA
2014-06-26 00:00:00,1387800.0,3.0,3.0,2480,5500,2.0,0,3,3,1730,750,1950,2005,2855 36th Ave W,Seattle,WA 98199,USA
2014-06-26 00:00:00,451000.0,5.0,2.75,2830,8925,1.5,0,0,3,2830,0,1967,2011,12112 NE 143rd Pl,Kirkland,WA 98034,USA
2014-06-26 00:00:00,202000.0,2.0,1.0,920,7569,1.0,0,0,4,920,0,1950,1983,12120-12198 24th Ave S,Burien,WA 98168,USA
2014-06-26 00:00:00,1410000.0,4.0,2.25,3250,16684,2.0,0,0,3,3250,0,1979,2014,2520 Medina Cir,Medina,WA 98039,USA
2014-06-26 00:00:00,471000.0,2.0,1.75,1240,6417,1.0,0,0,5,1240,0,1924,1956,6528 37th Ave SW,Seattle,WA 98126,USA
2014-06-26 00:00:00,827000.0,4.0,2.5,3230,12100,1.0,0,0,3,1870,1360,1977,2004,4613 146th Pl SE,Bellevue,WA 98006,USA
2014-06-26 00:00:00,235000.0,5.0,2.5,2500,9583,1.0,0,0,3,1300,1200,1979,2014,1630 S 231st Pl,Des Moines,WA 98198,USA
2014-06-26 00:00:00,216500.0,2.0,1.75,1390,4482,1.0,0,0,4,1390,0,1980,0,24801-24805 11th Ave S,Des Moines,WA 98198,USA
2014-06-26 00:00:00,359000.0,5.0,1.75,1940,6654,1.5,0,0,4,1940,0,1953,1983,15212 20th Ave SW,Burien,WA 98166,USA
2014-06-26 00:00:00,252500.0,3.0,2.0,1900,8002,1.0,0,0,3,1900,0,1991,0,1209 SW 347th Pl,Federal Way,WA 98023,USA
2014-06-26 00:00:00,370000.0,3.0,1.5,2380,14500,1.0,0,0,4,1850,530,1961,2001,6340 NE 196th St,Kenmore,WA 98028,USA
2014-06-26 00:00:00,663000.0,3.0,2.0,1480,3876,1.0,0,0,5,860,620,1928,1970,7028 20th Ave NW,Seattle,WA 98117,USA
2014-06-26 00:00:00,971971.0,4.0,3.75,3460,6738,2.0,0,0,3,3460,0,2013,1923,14626 Renton Issaquah Rd SE,Renton,WA 98059,USA
2014-06-26 00:00:00,420000.0,3.0,1.75,1444,249126,1.5,0,0,3,1444,0,2008,0,21700-21712 119th Ave SW,Vashon,WA 98070,USA
2014-06-26 00:00:00,330675.0,4.0,3.0,1930,3031,1.0,0,0,3,1200,730,2006,0,26418 NE Anderson St,Duvall,WA 98019,USA
2014-06-26 00:00:00,240000.0,4.0,1.0,1200,2171,1.5,0,0,3,1200,0,1933,0,10720 Stone Ave N,Seattle,WA 98133,USA
2014-06-26 00:00:00,334888.0,3.0,2.5,1769,7324,2.0,0,0,3,1769,0,2012,1912,11515 SE 302nd Ct,Auburn,WA 98092,USA
2014-06-26 00:00:00,414000.0,3.0,2.5,2490,4540,2.5,0,0,3,2490,0,2012,1912,4724 NE 14th St,Renton,WA 98059,USA
2014-06-26 00:00:00,782900.0,4.0,3.25,3060,3898,2.0,0,0,3,2300,760,2014,0,2354 NW Harmony Way,Issaquah,WA 98027,USA
2014-06-26 00:00:00,525000.0,4.0,2.75,3030,6625,2.0,0,0,3,3030,0,2011,0,4924 SE 2nd Pl,Renton,WA 98059,USA
2014-06-26 00:00:00,429900.0,3.0,2.5,2370,5353,2.0,0,0,3,2370,0,2009,0,14522 271st Ct NE,Duvall,WA 98019,USA
2014-06-26 00:00:00,390000.0,3.0,3.25,1370,913,2.0,0,0,3,1100,270,2006,0,4438 44th Ave SW,Seattle,WA 98116,USA
2014-06-26 00:00:00,224000.0,3.0,1.75,1500,11968,1.0,0,0,3,1500,0,2014,0,32428-32598 5th Ave,Black Diamond,WA 98010,USA
2014-06-27 00:00:00,257500.0,3.0,2.25,1715,6819,2.0,0,0,3,1715,0,1995,0,533 S 330th Pl,Federal Way,WA 98003,USA
2014-06-27 00:00:00,665000.0,2.0,1.0,1110,3200,1.0,0,0,3,1110,0,1925,2002,1604 1st Ave W,Seattle,WA 98119,USA
2014-06-27 00:00:00,327000.0,5.0,2.75,2400,8050,2.0,0,0,3,2400,0,1998,2006,5020 Quincy Ave SE,Auburn,WA 98092,USA
2014-06-27 00:00:00,425000.0,3.0,1.0,1520,213444,1.5,0,3,5,1520,0,1988,0,10500 185th Ave SE,Renton,WA 98059,USA
2014-06-27 00:00:00,687500.0,4.0,2.75,3190,10970,2.0,0,0,3,3190,0,1994,0,2632 232nd Pl SE,Sammamish,WA 98075,USA
2014-06-27 00:00:00,672500.0,3.0,2.25,2400,5300,1.5,0,0,4,1250,1150,1939,1989,8022 22nd Ave NW,Seattle,WA 98117,USA
2014-06-27 00:00:00,140000.0,3.0,1.0,1060,7473,1.0,0,0,3,1060,0,1959,1989,25826 19th Ave S,Des Moines,WA 98198,USA
2014-06-27 00:00:00,215500.0,2.0,1.75,1220,15600,1.0,0,0,3,1220,0,1972,2002,35301-35323 56th Ave S,Auburn,WA 98001,USA
2014-06-27 00:00:00,464900.0,4.0,2.25,2020,8424,1.0,0,0,4,1380,640,1979,0,14008 81st Ave NE,Kirkland,WA 98034,USA
2014-06-27 00:00:00,417000.0,4.0,2.25,2300,7700,1.0,0,0,3,1380,920,1959,1989,535 NE 117th St,Seattle,WA 98125,USA
2014-06-27 00:00:00,453000.0,4.0,2.75,2300,37533,1.0,0,3,5,1550,750,1979,0,7707 SW 259th St,Vashon,WA 98070,USA
2014-06-27 00:00:00,700000.0,3.0,2.5,1660,1545,2.0,0,2,3,1400,260,2002,0,813 2nd Ave N,Seattle,WA 98109,USA
2014-06-27 00:00:00,1619999.0,4.0,3.0,3900,9750,1.0,0,4,5,2520,1380,1972,0,4720 Somerset Ave SE,Bellevue,WA 98006,USA
2014-06-27 00:00:00,259500.0,3.0,1.75,1650,12349,1.0,0,0,3,1650,0,1957,2000,4104 S 179th St,SeaTac,WA 98188,USA
2014-06-27 00:00:00,460000.0,4.0,2.5,2110,35091,1.0,0,0,4,1290,820,1985,0,24434 SE Mirrormont Blvd,Issaquah,WA 98027,USA
2014-06-27 00:00:00,561500.0,3.0,1.75,1960,6380,1.0,0,0,4,980,980,1939,1989,1035 NE 95th St,Seattle,WA 98115,USA
2014-06-27 00:00:00,641000.0,4.0,2.5,2770,63118,2.0,0,0,3,2770,0,1997,0,6338 284th Way NE,Carnation,WA 98014,USA
2014-06-27 00:00:00,330000.0,4.0,1.75,2440,7350,1.0,0,0,3,1610,830,1978,0,3716 S 253rd Pl,Kent,WA 98032,USA
2014-06-27 00:00:00,447000.0,2.0,1.0,1320,8380,1.0,0,0,3,1320,0,1953,0,10356 Dibble Ave NW,Seattle,WA 98177,USA
2014-06-27 00:00:00,320000.0,4.0,2.5,2570,4865,2.0,0,0,3,2570,0,2005,0,27102 227th Pl SE,Maple Valley,WA 98038,USA
2014-06-27 00:00:00,212700.0,2.0,1.0,940,5040,1.0,0,0,3,940,0,1926,2003,7157 32nd Ave SW,Seattle,WA 98126,USA
2014-06-27 00:00:00,260000.0,2.0,1.0,700,4800,1.0,0,0,3,700,0,1922,2008,1518 25th Ave,Seattle,WA 98122,USA
2014-06-27 00:00:00,410000.0,3.0,2.0,1400,45738,2.0,0,0,4,1400,0,1981,0,26907 94th Ave SW,Vashon,WA 98070,USA
2014-06-27 00:00:00,355000.0,4.0,2.5,1890,7867,2.0,0,0,3,1890,0,1996,0,24920-24925 235th Way SE,Maple Valley,WA 98038,USA
2014-06-27 00:00:00,275500.0,2.0,1.0,720,11400,1.0,0,0,5,720,0,1951,0,18529 Ashworth Ave N,Shoreline,WA 98133,USA
2014-06-27 00:00:00,415000.0,3.0,1.75,2410,8944,1.0,0,0,4,1860,550,1967,0,17051 151st Ave SE,Renton,WA 98058,USA
2014-06-27 00:00:00,279000.0,3.0,2.5,1630,7950,1.0,0,0,3,1320,310,1985,0,20101 137th Ave SE,Kent,WA 98042,USA
2014-06-27 00:00:00,350000.0,5.0,1.75,2330,14322,1.0,0,0,4,1180,1150,1968,0,13826 SE 141st St,Renton,WA 98059,USA
2014-06-27 00:00:00,355000.0,2.0,2.25,1330,10838,2.0,0,0,3,1330,0,1985,0,19228 73rd Ave NE,Kenmore,WA 98028,USA
2014-06-27 00:00:00,750000.0,4.0,2.25,3190,11597,2.0,0,0,3,2300,890,1984,0,2513 225th Pl NE,Sammamish,WA 98074,USA
2014-06-27 00:00:00,235000.0,3.0,1.75,1400,6300,1.0,0,0,3,1400,0,1998,2006,1783 Loraine St,Enumclaw,WA 98022,USA
2014-06-27 00:00:00,209950.0,3.0,1.0,970,9583,1.0,0,0,4,970,0,1967,0,33235 26th Ave SW,Federal Way,WA 98023,USA
2014-06-27 00:00:00,230000.0,3.0,1.75,1010,9600,1.0,0,0,5,1010,0,1969,0,18827 SE 244th Pl,Covington,WA 98042,USA
2014-06-27 00:00:00,725000.0,3.0,2.5,3580,54450,1.5,0,0,3,3580,0,1990,2009,23115 SE 222nd St,Maple Valley,WA 98038,USA
2014-06-27 00:00:00,430000.0,2.0,1.0,1050,2570,1.0,0,0,5,850,200,1927,0,6520-6588 8th Ave NW,Seattle,WA 98117,USA
2014-06-27 00:00:00,661500.0,5.0,2.5,2500,7200,1.0,0,0,4,1490,1010,1977,0,16426 NE 107th Pl,Redmond,WA 98052,USA
2014-06-27 00:00:00,738000.0,3.0,3.0,2630,4896,2.0,0,0,3,2630,0,2006,0,10342 155th Ave NE,Redmond,WA 98052,USA
2014-06-27 00:00:00,1820000.0,4.0,4.5,6640,53330,2.0,0,0,3,6640,0,1993,0,21909 NE 141st St,Woodinville,WA 98077,USA
2014-06-27 00:00:00,221000.0,3.0,1.0,910,8789,1.0,0,0,3,910,0,1966,1963,636 S 188th St,Seattle,WA 98148,USA
2014-06-27 00:00:00,665000.0,3.0,2.5,2610,35000,2.0,0,0,3,2610,0,1988,2000,15325 179th Ave NE,Woodinville,WA 98072,USA
2014-06-27 00:00:00,255000.0,3.0,2.5,1720,6194,2.0,0,0,3,1720,0,1998,2006,5130 Francis Ct SE,Auburn,WA 98092,USA
2014-06-27 00:00:00,1195000.0,5.0,2.75,3650,13297,2.0,0,0,5,2750,900,1969,0,5912 83rd Pl SE,Mercer Island,WA 98040,USA
2014-06-27 00:00:00,355000.0,3.0,1.75,2040,22693,1.0,0,0,4,2040,0,1980,0,15125 SE 278th Pl,Kent,WA 98042,USA
2014-06-27 00:00:00,755000.0,5.0,2.5,3260,24300,1.5,0,1,4,2310,950,1950,1983,5121 NE 180th St,Lake Forest Park,WA 98155,USA
2014-06-27 00:00:00,300000.0,3.0,1.5,1590,8911,1.0,0,0,3,1590,0,1956,2001,6615 NE 154th St,Kenmore,WA 98028,USA
2014-06-27 00:00:00,500000.0,4.0,1.0,1440,7100,1.5,0,0,3,1440,0,1906,2014,3006 NW 60th St,Seattle,WA 98107,USA
2014-06-27 00:00:00,191000.0,2.0,1.0,900,3400,1.0,0,0,5,900,0,1905,0,8523 Dallas Ave S,Seattle,WA 98108,USA
2014-06-27 00:00:00,315000.0,6.0,4.0,3120,4240,2.0,0,2,4,2090,1030,1993,0,7945 14th Ave SW,Seattle,WA 98106,USA
2014-06-27 00:00:00,415000.0,3.0,2.5,1060,1536,2.0,0,0,3,1060,0,2000,0,2922 NW 85th St,Seattle,WA 98117,USA
2014-06-27 00:00:00,394000.0,4.0,2.5,3000,9793,2.0,0,0,3,3000,0,2002,0,26309 235th Ave SE,Maple Valley,WA 98038,USA
2014-06-27 00:00:00,490000.0,3.0,2.5,2230,5348,2.0,0,0,3,2230,0,2000,0,7325 Heather Ave SE,Snoqualmie,WA 98065,USA
2014-06-27 00:00:00,523460.0,5.0,1.75,1890,5000,1.5,0,0,3,1090,800,1906,2014,1126 NW 58th St,Seattle,WA 98107,USA
2014-06-27 00:00:00,550000.0,4.0,3.5,4150,16197,2.0,0,0,3,4150,0,2006,0,11824 SE 290th Pl,Auburn,WA 98092,USA
2014-06-27 00:00:00,342000.0,3.0,1.75,1780,10409,1.0,0,0,3,1280,500,1981,2013,15634 129th Pl SE,Renton,WA 98058,USA
2014-06-27 00:00:00,560000.0,4.0,2.5,2710,6583,2.0,0,0,3,2710,0,2003,0,612 Orcas Ave NE,Renton,WA 98059,USA
2014-06-27 00:00:00,1050000.0,4.0,4.25,4390,13833,2.0,0,3,3,3320,1070,2003,0,5160 235th Pl SE,Issaquah,WA 98029,USA
2014-06-27 00:00:00,710000.0,2.0,1.5,1640,4080,1.5,0,0,5,1540,100,1916,0,4532 Latona Ave NE,Seattle,WA 98105,USA
2014-06-27 00:00:00,1020000.0,3.0,2.25,1670,4800,1.5,0,3,3,1670,0,1903,2005,715 W Howe St,Seattle,WA 98119,USA
2014-06-27 00:00:00,399950.0,3.0,2.5,2570,10431,2.0,0,0,3,2570,0,1989,0,9531 S 204th Pl,Kent,WA 98031,USA
2014-06-27 00:00:00,480000.0,2.0,1.0,1500,3420,1.0,0,0,3,1500,0,1902,0,4422 Woodlawn Ave N,Seattle,WA 98103,USA
